1.4900000000000002,0.632,3.5140000000000007,0.5,0.5374,1.5890770000000003,5.56,9.740000000000002,1.6,0.863,7.1000000000000005
17.55,2.2380000000000004,4.9110000000000005,1.6,1.1721,1.6040590000000001,17.66,15.900000000000002,79.7,2.7,318.40000000000003
